1242.5	1278.8
1245	1279.2
1247.5	1279.6
1250	1280
1252.5	1280.4
1255	1280.8
1257.5	1281.2
1260	1281.6
1262.5	1282
1265	1282.4
1267.5	1282.8
1270	1283.2
1272.5	1283.6
1275	1284
1277.5	1284.4
1280	1284.8
1282.5	1285.2
1285	1285.6
1287.5	1286
1290	1286.4
1292.5	1286.8
1295	1287.2
1297.5	1287.6
1300	1288
1302.5	1288.4
1305	1288.8
1307.5	1289.2
1310	1289.6
1312.5	1290
1315	1290.4
1317.5	1290.8
1320	1291.2
1322.5	1291.6
1325	1292
1327.5	1292.4
1330	1292.8
1332.5	1293.2
1335	1293.6
1337.5	1294
1340	1294.4
1342.5	1294.8
1345	1295.2
1347.5	1295.6
1350	1296
1352.5	1296.4
1355	1296.8
1357.5	1297.2
1360	1297.6
1362.5	1298
1365	1298.4
1367.5	1298.8
1370	1299.2
1372.5	1299.6
1375	1300
1377.5	1300.4
1380	1300.8
1382.5	1301.2
1385	1301.6
1387.5	1302
1390	1302.4
1392.5	1302.8
1395	1303.2
1397.5	1303.6
1400	1304
1402.5	1304.4
1405	1304.8
1407.5	1305.2
1410	1305.6
1412.5	1306
1415	1306.4
1417.5	1306.8
1420	1307.2
1422.5	1307.6
1425	1308
1427.5	1308.4
1430	1308.8
1432.5	1309.2
1435	1309.6
1437.5	1310
1440	1310.4
1442.5	1310.8
1445	1311.2
1447.5	1311.6
1450	1312
1452.5	1312.4
1455	1312.8
1457.5	1313.2
1460	1313.6
1462.5	1314
1465	1314.4
1467.5	1314.8
1470	1315.2
1472.5	1315.6
1475	1316
1477.5	1316.4
1480	1316.8
1482.5	1317.2
1485	1317.6
1487.5	1318
1490	1318.4
1492.5	1318.8
1495	1319.2
1497.5	1319.6
1500	1320
1502.5	1320.4
1505	1320.8
1507.5	1321.2
1510	1321.6
1512.5	1322
1515	1322.4
1517.5	1322.8
1520	1323.2
1522.5	1323.6
1525	1324
1527.5	1324.4
1530	1324.8
1532.5	1325.2
1535	1325.6
1537.5	1326
1540	1326.4
1542.5	1326.8
1545	1327.2
1547.5	1327.6
1550	1328
1552.5	1328.4
1555	1328.8
1557.5	1329.2
1560	1329.6
1562.5	1330
1565	1330.4
1567.5	1330.8
1570	1331.2
1572.5	1331.6
1575	1332
1577.5	1332.4
1580	1332.8
1582.5	1333.2
1585	1333.6
1587.5	1334
1590	1334.4
1592.5	1334.8
1595	1335.2
1597.5	1335.6
1600	1336
1602.5	1336.4
1605	1336.8
1607.5	1337.2
1610	1337.6
1612.5	1338
1615	1338.4
1617.5	1338.8
1620	1339.2
1622.5	1339.6
1625	1340
1627.5	1340.4
1630	1340.8
1632.5	1341.2
1635	1341.6
1637.5	1342
1640	1342.4
1642.5	1342.8
1645	1343.2
1647.5	1343.6
1650	1344
1652.5	1344.4
1655	1344.8
1657.5	1345.2
1660	1345.6
1662.5	1346
1665	1346.4
1667.5	1346.8
1670	1347.2
1672.5	1347.6
1675	1348
1677.5	1348.4
1680	1348.8
1682.5	1349.2
1685	1349.6
1687.5	1350
1690	1350.4
1692.5	1350.8
1695	1351.2
1697.5	1351.6
1700	1352
1702.5	1352.4
1705	1352.8
1707.5	1353.2
1710	1353.6
1712.5	1354
1715	1354.4
1717.5	1354.8
1720	1355.2
1722.5	1355.6
1725	1356
1727.5	1356.4
1730	1356.8
1732.5	1357.2
1735	1357.6
1737.5	1358
1740	1358.4
1742.5	1358.8
1745	1359.2
1747.5	1359.6
1750	1360
1752.5	1360.4
1755	1360.8
1757.5	1361.2
1760	1361.6
1762.5	1362
1765	1362.4
1767.5	1362.8
1770	1363.2
1772.5	1363.6
1775	1364
1777.5	1364.4
1780	1364.8
1782.5	1365.2
1785	1365.6
1787.5	1366
1790	1366.4
1792.5	1366.8
1795	1367.2
1797.5	1367.6
1800	1368
1802.5	1368.4
1805	1368.8
1807.5	1369.2
1810	1369.6
1812.5	1370
1815	1370.4
1817.5	1370.8
1820	1371.2
1822.5	1371.6
1825	1372
1827.5	1372.4
1830	1372.8
1832.5	1373.2
1835	1373.6
1837.5	1374
1840	1374.4
1842.5	1374.8
1845	1375.2
1847.5	1375.6
1850	1376
1852.5	1376.4
1855	1376.8
1857.5	1377.2
1860	1377.6
1862.5	1378
1865	1378.4
1867.5	1378.8
1870	1379.2
1872.5	1379.6
1875	1380
1877.5	1380.4
1880	1380.8
1882.5	1381.2
1885	1381.6
1887.5	1382
1890	1382.4
1892.5	1382.8
1895	1383.2
1897.5	1383.6
1900	1384
1902.5	1384.4
1905	1384.8
1907.5	1385.2
1910	1385.6
1912.5	1386
1915	1386.4
1917.5	1386.8
1920	1387.2
1922.5	1387.6
1925	1388
1927.5	1388.4
1930	1388.8
1932.5	1389.2
1935	1389.6
1937.5	1390
1940	1390.4
1942.5	1390.8
1945	1391.2
1947.5	1391.6
1950	1392
1952.5	1392.4
1955	1392.8
1957.5	1393.2
1960	1393.6
1962.5	1394
1965	1394.4
1967.5	1394.8
1970	1395.2
1972.5	1395.6
1975	1396
1977.5	1396.4
1980	1396.8
1982.5	1397.2
1985	1397.6
1987.5	1398
1990	1398.4
1992.5	1398.8
1995	1399.2
1997.5	1399.6
2000	1400
2002.5	1400.4
2005	1400.8
2007.5	1401.2
2010	1401.6
2012.5	1402
2015	1402.4
2017.5	1402.8
2020	1403.2
2022.5	1403.6
2025	1404
2027.5	1404.4
2030	1404.8
2032.5	1405.2
2035	1405.6
2037.5	1406
2040	1406.4
2042.5	1406.8
2045	1407.2
2047.5	1407.6
2050	1408
2052.5	1408.4
2055	1408.8
2057.5	1409.2
2060	1409.6
2062.5	1410
2065	1410.4
2067.5	1410.8
2070	1411.2
2072.5	1411.6
2075	1412
2077.5	1412.4
2080	1412.8
2082.5	1413.2
2085	1413.6
2087.5	1414
2090	1414.4
2092.5	1414.8
2095	1415.2
2097.5	1415.6
2100	1416
2102.5	1416.4
2105	1416.8
2107.5	1417.2
2110	1417.6
2112.5	1418
2115	1418.4
2117.5	1418.8
2120	1419.2
2122.5	1419.6
2125	1420
2127.5	1420.4
2130	1420.8
2132.5	1421.2
2135	1421.6
2137.5	1422
2140	1422.4
2142.5	1422.8
2145	1423.2
2147.5	1423.6
2150	1424
2152.5	1424.4
2155	1424.8
2157.5	1425.2
2160	1425.6
2162.5	1426
2165	1426.4
2167.5	1426.8
2170	1427.2
2172.5	1427.6
2175	1428
2177.5	1428.4
2180	1428.8
2182.5	1429.2
2185	1429.6
2187.5	1430
2190	1430.4
2192.5	1430.8
2195	1431.2
2197.5	1431.6
2200	1432
2202.5	1432.4
2205	1432.8
2207.5	1433.2
2210	1433.6
2212.5	1434
2215	1434.4
2217.5	1434.8
2220	1435.2
2222.5	1435.6
2225	1436
2227.5	1436.4
2230	1436.8
2232.5	1437.2
2235	1437.6
2237.5	1438
2240	1438.4
2242.5	1438.8
2245	1439.2
2247.5	1439.6
2250	1440
2252.5	1440.4
2255	1440.8
2257.5	1441.2
2260	1441.6
2262.5	1442
2265	1442.4
2267.5	1442.8
2270	1443.2
2272.5	1443.6
2275	1444
2277.5	1444.4
2280	1444.8
2282.5	1445.2
2285	1445.6
2287.5	1446
2290	1446.4
2292.5	1446.8
2295	1447.2
2297.5	1447.6
2300	1448
2302.5	1448.4
2305	1448.8
2307.5	1449.2
2310	1449.6
2312.5	1450
2315	1450.4
2317.5	1450.8
2320	1451.2
2322.5	1451.6
2325	1452
2327.5	1452.4
2330	1452.8
2332.5	1453.2
2335	1453.6
2337.5	1454
2340	1454.4
2342.5	1454.8
2345	1455.2
2347.5	1455.6
2350	1456
2352.5	1456.4
2355	1456.8
2357.5	1457.2
2360	1457.6
2362.5	1458
2365	1458.4
2367.5	1458.8
2370	1459.2
2372.5	1459.6
2375	1460
2377.5	1460.4
2380	1460.8
2382.5	1461.2
2385	1461.6
2387.5	1462
2390	1462.4
2392.5	1462.8
2395	1463.2
2397.5	1463.6
2400	1464
2402.5	1464.4
2405	1464.8
2407.5	1465.2
2410	1465.6
2412.5	1466
2415	1466.4
2417.5	1466.8
2420	1467.2
2422.5	1467.6
2425	1468
2427.5	1468.4
2430	1468.8
2432.5	1469.2
2435	1469.6
2437.5	1470
2440	1470.4
2442.5	1470.8
2445	1471.2
2447.5	1471.6
2450	1472
2452.5	1472.4
2455	1472.8
2457.5	1473.2
2460	1473.6
2462.5	1474
2465	1474.4
2467.5	1474.8
2470	1475.2
2472.5	1475.6
2475	1476
2477.5	1476.4
2480	1476.8
2482.5	1477.2
2485	1477.6
2487.5	1478
2490	1478.4
2492.5	1478.8
2495	1479.2
2497.5	1479.6
2500	1480
2502.5	1480.4
2505	1480.8
2507.5	1481.2
2510	1481.6
2512.5	1482
2515	1482.4
2517.5	1482.8
2520	1483.2
2522.5	1483.6
2525	1484
2527.5	1484.4
2530	1484.8
2532.5	1485.2
2535	1485.6
2537.5	1486
2540	1486.4
2542.5	1486.8
2545	1487.2
2547.5	1487.6
2550	1488
2552.5	1488.4
2555	1488.8
2557.5	1489.2
2560	1489.6
2562.5	1490
2565	1490.4
2567.5	1490.8
2570	1491.2
2572.5	1491.6
2575	1492
2577.5	1492.4
2580	1492.8
2582.5	1493.2
2585	1493.6
2587.5	1494
2590	1494.4
2592.5	1494.8
2595	1495.2
2597.5	1495.6
2600	1496
2602.5	1496.4
2605	1496.8
2607.5	1497.2
2610	1497.6
2612.5	1498
2615	1498.4
2617.5	1498.8
2620	1499.2
2622.5	1499.6
2625	1500
2627.5	1500.4
2630	1500.8
2632.5	1501.2
2635	1501.6
2637.5	1502
2640	1502.4
2642.5	1502.8
2645	1503.2
2647.5	1503.6
2650	1504
2652.5	1504.4
2655	1504.8
2657.5	1505.2
2660	1505.6
2662.5	1506
2665	1506.4
2667.5	1506.8
2670	1507.2
2672.5	1507.6
2675	1508
2677.5	1508.4
2680	1508.8
2682.5	1509.2
2685	1509.6
2687.5	1510
2690	1510.4
2692.5	1510.8
2695	1511.2
2697.5	1511.6
2700	1512
2702.5	1512.4
2705	1512.8
2707.5	1513.2
2710	1513.6
2712.5	1514
2715	1514.4
2717.5	1514.8
2720	1515.2
2722.5	1515.6
2725	1516
2727.5	1516.4
2730	1516.8
2732.5	1517.2
2735	1517.6
2737.5	1518
2740	1518.4
2742.5	1518.8
2745	1519.2
2747.5	1519.6
2750	1520
2752.5	1520.4
2755	1520.8
2757.5	1521.2
2760	1521.6
2762.5	1522
2765	1522.4
2767.5	1522.8
2770	1523.2
2772.5	1523.6
2775	1524
2777.5	1524.4
2780	1524.8
2782.5	1525.2
2785	1525.6
2787.5	1526
2790	1526.4
2792.5	1526.8
2795	1527.2
2797.5	1527.6
2800	1528
2802.5	1528.4
2805	1528.8
2807.5	1529.2
2810	1529.6
2812.5	1530
2815	1530.4
2817.5	1530.8
2820	1531.2
2822.5	1531.6
2825	1532
2827.5	1532.4
2830	1532.8
2832.5	1533.2
2835	1533.6
2837.5	1534
2840	1534.4
2842.5	1534.8
2845	1535.2
2847.5	1535.6
2850	1536
2852.5	1536.4
2855	1536.8
2857.5	1537.2
2860	1537.6
2862.5	1538
2865	1538.4
2867.5	1538.8
2870	1539.2
2872.5	1539.6
2875	1540
2877.5	1540.4
2880	1540.8
2882.5	1541.2
2885	1541.6
2887.5	1542
2890	1542.4
2892.5	1542.8
2895	1543.2
2897.5	1543.6
2900	1544
2902.5	1544.4
2905	1544.8
2907.5	1545.2
2910	1545.6
2912.5	1546
2915	1546.4
2917.5	1546.8
2920	1547.2
2922.5	1547.6
2925	1548
2927.5	1548.4
2930	1548.8
2932.5	1549.2
2935	1549.6
2937.5	1550
2940	1550.4
2942.5	1550.8
2945	1551.2
2947.5	1551.6
2950	1552
2952.5	1552.4
2955	1552.8
2957.5	1553.2
2960	1553.6
2962.5	1554
2965	1554.4
2967.5	1554.8
2970	1555.2
2972.5	1555.6
2975	1556
2977.5	1556.4
2980	1556.8
2982.5	1557.2
2985	1557.6
2987.5	1558
2990	1558.4
2992.5	1558.8
2995	1559.2
2997.5	1559.6
3000	1560
